Site,Date,Month,Day,Year,ambient_precip
CHY,9/10/2017,9,10,2017,2.794
CHY,9/11/2017,9,11,2017,0
CHY,9/12/2017,9,12,2017,0
CHY,9/13/2017,9,13,2017,0
CHY,9/14/2017,9,14,2017,0
CHY,9/15/2017,9,15,2017,2.54
CHY,4/2/2018,4,2,2018,0
CHY,4/3/2018,4,3,2018,0
CHY,4/4/2018,4,4,2018,0
CHY,4/5/2018,4,5,2018,0
CHY,4/7/2018,4,7,2018,0
CHY,4/8/2018,4,8,2018,0
CHY,4/10/2018,4,10,2018,0
CHY,4/11/2018,4,11,2018,0
CHY,4/12/2018,4,12,2018,0
CHY,4/14/2018,4,14,2018,0
CHY,4/15/2018,4,15,2018,0
CHY,4/16/2018,4,16,2018,0
CHY,4/17/2018,4,17,2018,0
CHY,4/18/2018,4,18,2018,0
CHY,4/19/2018,4,19,2018,0
CHY,4/22/2018,4,22,2018,0
CHY,4/25/2018,4,25,2018,0
CHY,4/26/2018,4,26,2018,0
CHY,4/27/2018,4,27,2018,0
CHY,4/28/2018,4,28,2018,0
CHY,4/29/2018,4,29,2018,0
CHY,5/4/2018,5,4,2018,0
CHY,5/5/2018,5,5,2018,0
CHY,5/6/2018,5,6,2018,0
CHY,5/7/2018,5,7,2018,0
CHY,5/8/2018,5,8,2018,0
CHY,5/9/2018,5,9,2018,0
CHY,5/10/2018,5,10,2018,0
CHY,5/14/2018,5,14,2018,0
CHY,5/15/2018,5,15,2018,0
CHY,5/16/2018,5,16,2018,0
CHY,5/17/2018,5,17,2018,0
CHY,5/20/2018,5,20,2018,0
CHY,5/23/2018,5,23,2018,0
CHY,5/24/2018,5,24,2018,0
CHY,5/25/2018,5,25,2018,0
CHY,5/26/2018,5,26,2018,0
CHY,5/31/2018,5,31,2018,0
CHY,6/1/2018,6,1,2018,0
CHY,6/2/2018,6,2,2018,0
CHY,6/3/2018,6,3,2018,0
CHY,6/4/2018,6,4,2018,0
CHY,6/5/2018,6,5,2018,0
CHY,6/6/2018,6,6,2018,0
CHY,6/7/2018,6,7,2018,0
CHY,6/8/2018,6,8,2018,0
CHY,6/9/2018,6,9,2018,0
CHY,6/10/2018,6,10,2018,0
CHY,6/11/2018,6,11,2018,0
CHY,6/12/2018,6,12,2018,0
CHY,6/13/2018,6,13,2018,0
CHY,6/14/2018,6,14,2018,0
CHY,6/20/2018,6,20,2018,0
CHY,6/25/2018,6,25,2018,0
CHY,6/26/2018,6,26,2018,0
CHY,6/27/2018,6,27,2018,0
CHY,6/28/2018,6,28,2018,0
CHY,6/29/2018,6,29,2018,0
CHY,7/1/2018,7,1,2018,0
CHY,7/2/2018,7,2,2018,0
CHY,7/5/2018,7,5,2018,0
CHY,7/6/2018,7,6,2018,0
CHY,7/7/2018,7,7,2018,0
CHY,7/8/2018,7,8,2018,0
CHY,7/9/2018,7,9,2018,0
CHY,7/10/2018,7,10,2018,0
CHY,7/11/2018,7,11,2018,0
CHY,7/13/2018,7,13,2018,0
CHY,7/14/2018,7,14,2018,0
CHY,7/18/2018,7,18,2018,0
CHY,7/19/2018,7,19,2018,0
CHY,7/20/2018,7,20,2018,0
CHY,7/24/2018,7,24,2018,0
CHY,7/28/2018,7,28,2018,0
CHY,7/30/2018,7,30,2018,0
CHY,7/31/2018,7,31,2018,0
CHY,8/2/2018,8,2,2018,0
CHY,8/8/2018,8,8,2018,0
CHY,8/9/2018,8,9,2018,0
CHY,8/10/2018,8,10,2018,0
CHY,8/11/2018,8,11,2018,0
CHY,8/12/2018,8,12,2018,0
CHY,8/13/2018,8,13,2018,0
CHY,8/15/2018,8,15,2018,0
CHY,8/16/2018,8,16,2018,0
CHY,8/17/2018,8,17,2018,0
CHY,8/19/2018,8,19,2018,0
CHY,8/20/2018,8,20,2018,0
CHY,8/24/2018,8,24,2018,0
CHY,8/25/2018,8,25,2018,0
CHY,8/26/2018,8,26,2018,0
CHY,8/27/2018,8,27,2018,0
CHY,8/28/2018,8,28,2018,0
CHY,8/29/2018,8,29,2018,0
CHY,8/30/2018,8,30,2018,0
CHY,8/31/2018,8,31,2018,0
CHY,9/1/2018,9,1,2018,0
CHY,9/2/2018,9,2,2018,0
CHY,9/4/2018,9,4,2018,0
CHY,9/5/2018,9,5,2018,0
CHY,9/6/2018,9,6,2018,0
CHY,9/7/2018,9,7,2018,0
CHY,9/8/2018,9,8,2018,0
CHY,9/9/2018,9,9,2018,0
CHY,9/10/2018,9,10,2018,0
CHY,9/11/2018,9,11,2018,0
CHY,9/12/2018,9,12,2018,0
CHY,9/13/2018,9,13,2018,0
CHY,9/14/2018,9,14,2018,0
CHY,9/15/2018,9,15,2018,0
CHY,4/30/2018,4,30,2018,0.3
CHY,5/27/2018,5,27,2018,0.3
CHY,5/29/2018,5,29,2018,0.3
CHY,6/15/2018,6,15,2018,0.3
CHY,6/17/2018,6,17,2018,0.3
CHY,6/22/2018,6,22,2018,0.3
CHY,7/16/2018,7,16,2018,0.3
CHY,7/22/2018,7,22,2018,0.3
CHY,8/5/2018,8,5,2018,0.3
CHY,7/3/2018,7,3,2018,0.5
CHY,7/4/2018,7,4,2018,0.5
CHY,8/3/2018,8,3,2018,0.5
CHY,8/21/2018,8,21,2018,0.5
CHY,8/22/2018,8,22,2018,0.5
CHY,8/23/2018,8,23,2018,0.5
CHY,4/13/2018,4,13,2018,0.8
CHY,4/24/2018,4,24,2018,0.8
CHY,5/11/2018,5,11,2018,0.8
CHY,5/28/2018,5,28,2018,0.8
CHY,9/3/2018,9,3,2018,0.8
CHY,6/23/2018,6,23,2018,1
CHY,7/27/2018,7,27,2018,1
CHY,7/12/2018,7,12,2018,1.3
CHY,4/23/2018,4,23,2018,1.5
CHY,4/1/2018,4,1,2018,1.8
CHY,4/9/2018,4,9,2018,1.8
CHY,6/24/2018,6,24,2018,1.8
CHY,8/4/2018,8,4,2018,2
CHY,6/18/2018,6,18,2018,2.3
CHY,8/18/2018,8,18,2018,2.5
CHY,5/13/2018,5,13,2018,2.8
CHY,7/17/2018,7,17,2018,2.8
CHY,5/30/2018,5,30,2018,3
CHY,5/1/2018,5,1,2018,3.3
CHY,6/19/2018,6,19,2018,3.3
CHY,7/29/2018,7,29,2018,4.3
CHY,5/18/2018,5,18,2018,4.6
CHY,4/20/2018,4,20,2018,4.8
CHY,4/21/2018,4,21,2018,4.8
CHY,8/1/2018,8,1,2018,4.8
CHY,5/22/2018,5,22,2018,5.3
CHY,6/21/2018,6,21,2018,5.6
CHY,8/6/2018,8,6,2018,5.8
CHY,7/15/2018,7,15,2018,6.1
CHY,7/23/2018,7,23,2018,6.9
CHY,4/6/2018,4,6,2018,7.4
CHY,6/30/2018,6,30,2018,8.1
CHY,7/21/2018,7,21,2018,8.6
CHY,5/21/2018,5,21,2018,9.9
CHY,5/12/2018,5,12,2018,10.4
CHY,7/26/2018,7,26,2018,12.7
CHY,5/19/2018,5,19,2018,15.7
CHY,6/16/2018,6,16,2018,16.5
CHY,7/25/2018,7,25,2018,16.5
CHY,8/7/2018,8,7,2018,17.5
CHY,5/3/2018,5,3,2018,21.8
CHY,5/2/2018,5,2,2018,25.1
CHY,8/14/2018,8,14,2018,33.8
CHY,4/1/2019,4,1,2019,0
CHY,4/2/2019,4,2,2019,2.5
CHY,4/3/2019,4,3,2019,1.8
CHY,4/4/2019,4,4,2019,0
CHY,4/5/2019,4,5,2019,0
CHY,4/6/2019,4,6,2019,0
CHY,4/7/2019,4,7,2019,0
CHY,4/8/2019,4,8,2019,0
CHY,4/9/2019,4,9,2019,0
CHY,4/10/2019,4,10,2019,12.2
CHY,4/11/2019,4,11,2019,1
CHY,4/12/2019,4,12,2019,0
CHY,4/13/2019,4,13,2019,1.5
CHY,4/14/2019,4,14,2019,0
CHY,4/15/2019,4,15,2019,0
CHY,4/16/2019,4,16,2019,0
CHY,4/17/2019,4,17,2019,2.5
CHY,4/18/2019,4,18,2019,0
CHY,4/19/2019,4,19,2019,0
CHY,4/20/2019,4,20,2019,0
CHY,4/21/2019,4,21,2019,0
CHY,4/22/2019,4,22,2019,1.3
CHY,4/23/2019,4,23,2019,0
CHY,4/24/2019,4,24,2019,0
CHY,4/25/2019,4,25,2019,0
CHY,4/26/2019,4,26,2019,0
CHY,4/27/2019,4,27,2019,0
CHY,4/28/2019,4,28,2019,0
CHY,4/29/2019,4,29,2019,10.4
CHY,4/30/2019,4,30,2019,5.8
CHY,5/1/2019,5,1,2019,1.3
CHY,5/2/2019,5,2,2019,0
CHY,5/3/2019,5,3,2019,0
CHY,5/4/2019,5,4,2019,0
CHY,5/5/2019,5,5,2019,0
CHY,5/6/2019,5,6,2019,2.3
CHY,5/7/2019,5,7,2019,0.8
CHY,5/8/2019,5,8,2019,1
CHY,5/9/2019,5,9,2019,5.6
CHY,5/10/2019,5,10,2019,1
CHY,5/11/2019,5,11,2019,0
CHY,5/12/2019,5,12,2019,0
CHY,5/13/2019,5,13,2019,0.3
CHY,5/14/2019,5,14,2019,0
CHY,5/15/2019,5,15,2019,0
CHY,5/16/2019,5,16,2019,0
CHY,5/17/2019,5,17,2019,19.1
CHY,5/18/2019,5,18,2019,0
CHY,5/19/2019,5,19,2019,4.3
CHY,5/20/2019,5,20,2019,14.5
CHY,5/21/2019,5,21,2019,7.1
CHY,5/22/2019,5,22,2019,0
CHY,5/23/2019,5,23,2019,0
CHY,5/24/2019,5,24,2019,0
CHY,5/25/2019,5,25,2019,7.6
CHY,5/26/2019,5,26,2019,5.6
CHY,5/27/2019,5,27,2019,41.9
CHY,5/28/2019,5,28,2019,19.3
CHY,5/29/2019,5,29,2019,0
CHY,5/30/2019,5,30,2019,0
CHY,5/31/2019,5,31,2019,0.3
CHY,6/1/2019,6,1,2019,0
CHY,6/2/2019,6,2,2019,0
CHY,6/3/2019,6,3,2019,1.3
CHY,6/4/2019,6,4,2019,0
CHY,6/5/2019,6,5,2019,0
CHY,6/6/2019,6,6,2019,0
CHY,6/7/2019,6,7,2019,5.8
CHY,6/8/2019,6,8,2019,3.3
CHY,6/9/2019,6,9,2019,0
CHY,6/10/2019,6,10,2019,0
CHY,6/11/2019,6,11,2019,0
CHY,6/12/2019,6,12,2019,0
CHY,6/13/2019,6,13,2019,0
CHY,6/14/2019,6,14,2019,0
CHY,6/15/2019,6,15,2019,2.3
CHY,6/16/2019,6,16,2019,2
CHY,6/17/2019,6,17,2019,17.8
CHY,6/18/2019,6,18,2019,4.1
CHY,6/19/2019,6,19,2019,2
CHY,6/20/2019,6,20,2019,1.3
CHY,6/21/2019,6,21,2019,12.2
CHY,6/22/2019,6,22,2019,17
CHY,6/23/2019,6,23,2019,0.5
CHY,6/24/2019,6,24,2019,0
CHY,6/25/2019,6,25,2019,0
CHY,6/26/2019,6,26,2019,0
CHY,6/27/2019,6,27,2019,0
CHY,6/28/2019,6,28,2019,0
CHY,6/29/2019,6,29,2019,0
CHY,6/30/2019,6,30,2019,0
CHY,7/1/2019,7,1,2019,8.4
CHY,7/2/2019,7,2,2019,0
CHY,7/3/2019,7,3,2019,4.3
CHY,7/4/2019,7,4,2019,0.8
CHY,7/5/2019,7,5,2019,1.3
CHY,7/6/2019,7,6,2019,0
CHY,7/7/2019,7,7,2019,0
CHY,7/8/2019,7,8,2019,2.3
CHY,7/9/2019,7,9,2019,0
CHY,7/10/2019,7,10,2019,0
CHY,7/11/2019,7,11,2019,0
CHY,7/12/2019,7,12,2019,0
CHY,7/13/2019,7,13,2019,0
CHY,7/14/2019,7,14,2019,2.8
CHY,7/15/2019,7,15,2019,0.8
CHY,7/16/2019,7,16,2019,0
CHY,7/17/2019,7,17,2019,0
CHY,7/18/2019,7,18,2019,0
CHY,7/19/2019,7,19,2019,0
CHY,7/20/2019,7,20,2019,10.9
CHY,7/21/2019,7,21,2019,0
CHY,7/22/2019,7,22,2019,0.3
CHY,7/23/2019,7,23,2019,0
CHY,7/24/2019,7,24,2019,1.8
CHY,7/25/2019,7,25,2019,0.3
CHY,7/26/2019,7,26,2019,0.3
CHY,7/27/2019,7,27,2019,0.8
CHY,7/28/2019,7,28,2019,0
CHY,7/29/2019,7,29,2019,0
CHY,7/30/2019,7,30,2019,0
CHY,7/31/2019,7,31,2019,0
CHY,8/1/2019,8,1,2019,0.3
CHY,8/2/2019,8,2,2019,0
CHY,8/3/2019,8,3,2019,0
CHY,8/4/2019,8,4,2019,0
CHY,8/5/2019,8,5,2019,1.8
CHY,8/6/2019,8,6,2019,0
CHY,8/7/2019,8,7,2019,0
CHY,8/8/2019,8,8,2019,1
CHY,8/9/2019,8,9,2019,0
CHY,8/10/2019,8,10,2019,0.5
CHY,8/11/2019,8,11,2019,3
CHY,8/12/2019,8,12,2019,0
CHY,8/13/2019,8,13,2019,0
CHY,8/14/2019,8,14,2019,0
CHY,8/15/2019,8,15,2019,0
CHY,8/16/2019,8,16,2019,0
CHY,8/17/2019,8,17,2019,0
CHY,8/18/2019,8,18,2019,0
CHY,8/19/2019,8,19,2019,0
CHY,8/20/2019,8,20,2019,0
CHY,8/21/2019,8,21,2019,0
CHY,8/22/2019,8,22,2019,0
CHY,8/23/2019,8,23,2019,4.8
CHY,8/24/2019,8,24,2019,0
CHY,8/25/2019,8,25,2019,0
CHY,8/26/2019,8,26,2019,0
CHY,8/27/2019,8,27,2019,0
CHY,8/28/2019,8,28,2019,0
CHY,8/29/2019,8,29,2019,0
CHY,8/30/2019,8,30,2019,0
CHY,8/31/2019,8,31,2019,0
CHY,9/1/2019,9,1,2019,0
CHY,9/2/2019,9,2,2019,0
CHY,9/3/2019,9,3,2019,0
CHY,9/4/2019,9,4,2019,0
CHY,9/5/2019,9,5,2019,0.5
CHY,9/6/2019,9,6,2019,0.8
CHY,9/7/2019,9,7,2019,0.5
CHY,9/8/2019,9,8,2019,4.1
CHY,9/9/2019,9,9,2019,0
CHY,9/10/2019,9,10,2019,1.3
CHY,9/11/2019,9,11,2019,3.3
CHY,9/12/2019,9,12,2019,0
CHY,9/13/2019,9,13,2019,0
CHY,9/14/2019,9,14,2019,0
CHY,9/15/2019,9,15,2019,0
CHY,4/1/2020,4,1,2020,0
CHY,4/2/2020,4,2,2020,0.3
CHY,4/3/2020,4,3,2020,0
CHY,4/4/2020,4,4,2020,0
CHY,4/5/2020,4,5,2020,0
CHY,4/6/2020,4,6,2020,0
CHY,4/7/2020,4,7,2020,0
CHY,4/8/2020,4,8,2020,0
CHY,4/9/2020,4,9,2020,0
CHY,4/10/2020,4,10,2020,0
CHY,4/11/2020,4,11,2020,0.3
CHY,4/12/2020,4,12,2020,1.8
CHY,4/13/2020,4,13,2020,1.8
CHY,4/14/2020,4,14,2020,0
CHY,4/15/2020,4,15,2020,4.6
CHY,4/16/2020,4,16,2020,10.9
CHY,4/17/2020,4,17,2020,0
CHY,4/18/2020,4,18,2020,0
CHY,4/19/2020,4,19,2020,0
CHY,4/20/2020,4,20,2020,0
CHY,4/21/2020,4,21,2020,0
CHY,4/22/2020,4,22,2020,0.5
CHY,4/23/2020,4,23,2020,1.8
CHY,4/24/2020,4,24,2020,0.8
CHY,4/25/2020,4,25,2020,0
CHY,4/26/2020,4,26,2020,0
CHY,4/27/2020,4,27,2020,0
CHY,4/28/2020,4,28,2020,0
CHY,4/29/2020,4,29,2020,0
CHY,4/30/2020,4,30,2020,0
CHY,5/1/2020,5,1,2020,1.8
CHY,5/2/2020,5,2,2020,2
CHY,5/3/2020,5,3,2020,4.3
CHY,5/4/2020,5,4,2020,4.1
CHY,5/5/2020,5,5,2020,0
CHY,5/6/2020,5,6,2020,0
CHY,5/7/2020,5,7,2020,0
CHY,5/8/2020,5,8,2020,0
CHY,5/9/2020,5,9,2020,0.5
CHY,5/10/2020,5,10,2020,0
CHY,5/11/2020,5,11,2020,1.5
CHY,5/12/2020,5,12,2020,0.5
CHY,5/13/2020,5,13,2020,0
CHY,5/14/2020,5,14,2020,2.8
CHY,5/15/2020,5,15,2020,4.6
CHY,5/16/2020,5,16,2020,0
CHY,5/17/2020,5,17,2020,0
CHY,5/18/2020,5,18,2020,0
CHY,5/19/2020,5,19,2020,0
CHY,5/20/2020,5,20,2020,0
CHY,5/21/2020,5,21,2020,0
CHY,5/22/2020,5,22,2020,0
CHY,5/23/2020,5,23,2020,0.5
CHY,5/24/2020,5,24,2020,4.1
CHY,5/25/2020,5,25,2020,0
CHY,5/26/2020,5,26,2020,0
CHY,5/27/2020,5,27,2020,0.3
CHY,5/28/2020,5,28,2020,0
CHY,5/29/2020,5,29,2020,0
CHY,5/30/2020,5,30,2020,0
CHY,5/31/2020,5,31,2020,0
CHY,6/1/2020,6,1,2020,0
CHY,6/2/2020,6,2,2020,18.5
CHY,6/3/2020,6,3,2020,0
CHY,6/4/2020,6,4,2020,0
CHY,6/5/2020,6,5,2020,0
CHY,6/6/2020,6,6,2020,0
CHY,6/7/2020,6,7,2020,0
CHY,6/8/2020,6,8,2020,8.1
CHY,6/9/2020,6,9,2020,9.9
CHY,6/10/2020,6,10,2020,0
CHY,6/11/2020,6,11,2020,0
CHY,6/12/2020,6,12,2020,0
CHY,6/13/2020,6,13,2020,0
CHY,6/14/2020,6,14,2020,0
CHY,6/15/2020,6,15,2020,0
CHY,6/16/2020,6,16,2020,0
CHY,6/17/2020,6,17,2020,0
CHY,6/18/2020,6,18,2020,0
CHY,6/19/2020,6,19,2020,10.9
CHY,6/20/2020,6,20,2020,0
CHY,6/21/2020,6,21,2020,0.5
CHY,6/22/2020,6,22,2020,0
CHY,6/23/2020,6,23,2020,0
CHY,6/24/2020,6,24,2020,0
CHY,6/25/2020,6,25,2020,3.8
CHY,6/26/2020,6,26,2020,0.5
CHY,6/27/2020,6,27,2020,0
CHY,6/28/2020,6,28,2020,0.8
CHY,6/29/2020,6,29,2020,0
CHY,6/30/2020,6,30,2020,0
CHY,7/1/2020,7,1,2020,0
CHY,7/2/2020,7,2,2020,0
CHY,7/3/2020,7,3,2020,3.3
CHY,7/4/2020,7,4,2020,0
CHY,7/5/2020,7,5,2020,3.6
CHY,7/6/2020,7,6,2020,0
CHY,7/7/2020,7,7,2020,0
CHY,7/8/2020,7,8,2020,0
CHY,7/9/2020,7,9,2020,0
CHY,7/10/2020,7,10,2020,0
CHY,7/11/2020,7,11,2020,0
CHY,7/12/2020,7,12,2020,0
CHY,7/13/2020,7,13,2020,3.3
CHY,7/14/2020,7,14,2020,0
CHY,7/15/2020,7,15,2020,0
CHY,7/16/2020,7,16,2020,0
CHY,7/17/2020,7,17,2020,0
CHY,7/18/2020,7,18,2020,0
CHY,7/19/2020,7,19,2020,0
CHY,7/20/2020,7,20,2020,2.5
CHY,7/21/2020,7,21,2020,11.4
CHY,7/22/2020,7,22,2020,9.7
CHY,7/23/2020,7,23,2020,4.3
CHY,7/24/2020,7,24,2020,0
CHY,7/25/2020,7,25,2020,0
CHY,7/26/2020,7,26,2020,0
CHY,7/27/2020,7,27,2020,0
CHY,7/28/2020,7,28,2020,4.1
CHY,7/29/2020,7,29,2020,0
CHY,7/30/2020,7,30,2020,0.3
CHY,7/31/2020,7,31,2020,0
CHY,8/1/2020,8,1,2020,0
CHY,8/2/2020,8,2,2020,0
CHY,8/3/2020,8,3,2020,0
CHY,8/4/2020,8,4,2020,0
CHY,8/5/2020,8,5,2020,0
CHY,8/6/2020,8,6,2020,0
CHY,8/7/2020,8,7,2020,0
CHY,8/8/2020,8,8,2020,0
CHY,8/9/2020,8,9,2020,0
CHY,8/10/2020,8,10,2020,0
CHY,8/11/2020,8,11,2020,0
CHY,8/12/2020,8,12,2020,0
CHY,8/13/2020,8,13,2020,0
CHY,8/14/2020,8,14,2020,0
CHY,8/15/2020,8,15,2020,0
CHY,8/16/2020,8,16,2020,0
CHY,8/17/2020,8,17,2020,0
CHY,8/18/2020,8,18,2020,0
CHY,8/19/2020,8,19,2020,1
CHY,8/20/2020,8,20,2020,1
CHY,8/21/2020,8,21,2020,0
CHY,8/22/2020,8,22,2020,0
CHY,8/23/2020,8,23,2020,0
CHY,8/24/2020,8,24,2020,0
CHY,8/25/2020,8,25,2020,0
CHY,8/26/2020,8,26,2020,0.3
CHY,8/27/2020,8,27,2020,2.5
CHY,8/28/2020,8,28,2020,0
CHY,8/29/2020,8,29,2020,0.3
CHY,8/30/2020,8,30,2020,0
CHY,8/31/2020,8,31,2020,0
CHY,9/1/2020,9,1,2020,0
CHY,9/2/2020,9,2,2020,0
CHY,9/3/2020,9,3,2020,0
CHY,9/4/2020,9,4,2020,0
CHY,9/5/2020,9,5,2020,0
CHY,9/6/2020,9,6,2020,0
CHY,9/7/2020,9,7,2020,1.3
CHY,9/8/2020,9,8,2020,10.2
CHY,9/9/2020,9,9,2020,0
CHY,9/10/2020,9,10,2020,0
CHY,9/11/2020,9,11,2020,3.8
CHY,9/12/2020,9,12,2020,0
CHY,9/13/2020,9,13,2020,0
CHY,9/14/2020,9,14,2020,0
CHY,9/15/2020,9,15,2020,0
CHY,4/1/2021,4,1,2021,0
CHY,4/2/2021,4,2,2021,0
CHY,4/3/2021,4,3,2021,0
CHY,4/4/2021,4,4,2021,0
CHY,4/5/2021,4,5,2021,0
CHY,4/6/2021,4,6,2021,0
CHY,4/7/2021,4,7,2021,0
CHY,4/8/2021,4,8,2021,0
CHY,4/9/2021,4,9,2021,0
CHY,4/10/2021,4,10,2021,0
CHY,4/11/2021,4,11,2021,0
CHY,4/12/2021,4,12,2021,0
CHY,4/13/2021,4,13,2021,0
CHY,4/14/2021,4,14,2021,3.8
CHY,4/15/2021,4,15,2021,3
CHY,4/16/2021,4,16,2021,1
CHY,4/17/2021,4,17,2021,0
CHY,4/18/2021,4,18,2021,0
CHY,4/19/2021,4,19,2021,3.8
CHY,4/20/2021,4,20,2021,0
CHY,4/21/2021,4,21,2021,1.5
CHY,4/22/2021,4,22,2021,0
CHY,4/23/2021,4,23,2021,0
CHY,4/24/2021,4,24,2021,0
CHY,4/25/2021,4,25,2021,0
CHY,4/26/2021,4,26,2021,0
CHY,4/27/2021,4,27,2021,36.1
CHY,4/28/2021,4,28,2021,1.3
CHY,4/29/2021,4,29,2021,0
CHY,4/30/2021,4,30,2021,0
CHY,5/1/2021,5,1,2021,0
CHY,5/2/2021,5,2,2021,4.8
CHY,5/3/2021,5,3,2021,7.6
CHY,5/4/2021,5,4,2021,3.6
CHY,5/5/2021,5,5,2021,0
CHY,5/6/2021,5,6,2021,0
CHY,5/7/2021,5,7,2021,0
CHY,5/8/2021,5,8,2021,0
CHY,5/9/2021,5,9,2021,4.3
CHY,5/10/2021,5,10,2021,20.6
CHY,5/11/2021,5,11,2021,4.3
CHY,5/12/2021,5,12,2021,0
CHY,5/13/2021,5,13,2021,0
CHY,5/14/2021,5,14,2021,8.1
CHY,5/15/2021,5,15,2021,0.5
CHY,5/16/2021,5,16,2021,0
CHY,5/17/2021,5,17,2021,0.5
CHY,5/18/2021,5,18,2021,0
CHY,5/19/2021,5,19,2021,0
CHY,5/20/2021,5,20,2021,0
CHY,5/21/2021,5,21,2021,0
CHY,5/22/2021,5,22,2021,1
CHY,5/23/2021,5,23,2021,6.9
CHY,5/24/2021,5,24,2021,0
CHY,5/25/2021,5,25,2021,0
CHY,5/26/2021,5,26,2021,0
CHY,5/27/2021,5,27,2021,0
CHY,5/28/2021,5,28,2021,0
CHY,5/29/2021,5,29,2021,4.1
CHY,5/30/2021,5,30,2021,2.8
CHY,5/31/2021,5,31,2021,0
CHY,6/1/2021,6,1,2021,0
CHY,6/2/2021,6,2,2021,0
CHY,6/3/2021,6,3,2021,0
CHY,6/4/2021,6,4,2021,0
CHY,6/5/2021,6,5,2021,0
CHY,6/6/2021,6,6,2021,0
CHY,6/7/2021,6,7,2021,0
CHY,6/8/2021,6,8,2021,60.2
CHY,6/9/2021,6,9,2021,0
CHY,6/10/2021,6,10,2021,0
CHY,6/11/2021,6,11,2021,0
CHY,6/12/2021,6,12,2021,0
CHY,6/13/2021,6,13,2021,0
CHY,6/14/2021,6,14,2021,0
CHY,6/15/2021,6,15,2021,0
CHY,6/16/2021,6,16,2021,0
CHY,6/17/2021,6,17,2021,0
CHY,6/18/2021,6,18,2021,4.6
CHY,6/19/2021,6,19,2021,0.3
CHY,6/20/2021,6,20,2021,0.8
CHY,6/21/2021,6,21,2021,0
CHY,6/22/2021,6,22,2021,0
CHY,6/23/2021,6,23,2021,0
CHY,6/24/2021,6,24,2021,0.3
CHY,6/25/2021,6,25,2021,0.5
CHY,6/26/2021,6,26,2021,0
CHY,6/27/2021,6,27,2021,0
CHY,6/28/2021,6,28,2021,0
CHY,6/29/2021,6,29,2021,0
CHY,6/30/2021,6,30,2021,0
CHY,7/1/2021,7,1,2021,2.8
CHY,7/2/2021,7,2,2021,0
CHY,7/3/2021,7,3,2021,0
CHY,7/4/2021,7,4,2021,0
CHY,7/5/2021,7,5,2021,0.3
CHY,7/6/2021,7,6,2021,0
CHY,7/7/2021,7,7,2021,0
CHY,7/8/2021,7,8,2021,0
CHY,7/9/2021,7,9,2021,3.3
CHY,7/10/2021,7,10,2021,0
CHY,7/11/2021,7,11,2021,0
CHY,7/12/2021,7,12,2021,0
CHY,7/13/2021,7,13,2021,0
CHY,7/14/2021,7,14,2021,2.3
CHY,7/15/2021,7,15,2021,0
CHY,7/16/2021,7,16,2021,0
CHY,7/17/2021,7,17,2021,2
CHY,7/18/2021,7,18,2021,0
CHY,7/19/2021,7,19,2021,0
CHY,7/20/2021,7,20,2021,0
CHY,7/21/2021,7,21,2021,2
CHY,7/22/2021,7,22,2021,0
CHY,7/23/2021,7,23,2021,0
CHY,7/24/2021,7,24,2021,0
CHY,7/25/2021,7,25,2021,0
CHY,7/26/2021,7,26,2021,0
CHY,7/27/2021,7,27,2021,0
CHY,7/28/2021,7,28,2021,0
CHY,7/29/2021,7,29,2021,0
CHY,7/30/2021,7,30,2021,0.3
CHY,7/31/2021,7,31,2021,0
CHY,8/1/2021,8,1,2021,0
CHY,8/2/2021,8,2,2021,0
CHY,8/3/2021,8,3,2021,3.3
CHY,8/4/2021,8,4,2021,0
CHY,8/5/2021,8,5,2021,0.3
CHY,8/6/2021,8,6,2021,0.8
CHY,8/7/2021,8,7,2021,0
CHY,8/8/2021,8,8,2021,0
CHY,8/9/2021,8,9,2021,0
CHY,8/10/2021,8,10,2021,0
CHY,8/11/2021,8,11,2021,0
CHY,8/12/2021,8,12,2021,0
CHY,8/13/2021,8,13,2021,0
CHY,8/14/2021,8,14,2021,0
CHY,8/15/2021,8,15,2021,0.5
CHY,8/16/2021,8,16,2021,0
CHY,8/17/2021,8,17,2021,0
CHY,8/18/2021,8,18,2021,0
CHY,8/19/2021,8,19,2021,0
CHY,8/20/2021,8,20,2021,3.8
CHY,8/21/2021,8,21,2021,0
CHY,8/22/2021,8,22,2021,0
CHY,8/23/2021,8,23,2021,0
CHY,8/24/2021,8,24,2021,0
CHY,8/25/2021,8,25,2021,0
CHY,8/26/2021,8,26,2021,3.6
CHY,8/27/2021,8,27,2021,0
CHY,8/28/2021,8,28,2021,0
CHY,8/29/2021,8,29,2021,0
CHY,8/30/2021,8,30,2021,0
CHY,8/31/2021,8,31,2021,0
CHY,9/1/2021,9,1,2021,0
CHY,9/2/2021,9,2,2021,0
CHY,9/3/2021,9,3,2021,3
CHY,9/4/2021,9,4,2021,0
CHY,9/5/2021,9,5,2021,0
CHY,9/6/2021,9,6,2021,0
CHY,9/7/2021,9,7,2021,0
CHY,9/8/2021,9,8,2021,0
CHY,9/9/2021,9,9,2021,0
CHY,9/10/2021,9,10,2021,0
CHY,9/11/2021,9,11,2021,0
CHY,9/12/2021,9,12,2021,0.8
CHY,9/13/2021,9,13,2021,0.5
CHY,9/14/2021,9,14,2021,0
CHY,9/15/2021,9,15,2021,0
